user_id,registration_date,age,gender,location_city,location_province,income_range,total_purchases,total_spent,avg_order_value,last_active,customer_segment
user_00901,2024-11-30,19,M,Makassar,Sulawesi Selatan,<25k,21,8494.51,404.5,2026-04-03 09:51:30,VIP
user_00902,2025-01-14,25,M,Depok,Jawa Barat,100-200k,43,18988.37,441.59,2026-03-18 09:51:30,VIP
user_00903,2025-10-04,65,M,Surabaya,Jawa Timur,<25k,47,5344.64,113.72,2026-03-15 09:51:30,VIP
user_00904,2026-02-14,48,M,Medan,Sumatera Utara,25-50k,0,0.0,0.0,2026-04-03 09:51:30,New
user_00905,2025-04-25,24,F,Bekasi,Jawa Barat,25-50k,37,2914.89,78.78,2026-03-09 09:51:30,VIP
user_00906,2025-11-17,25,F,Bekasi,Jawa Barat,>200k,14,1097.59,78.4,2026-03-29 09:51:30,Regular
user_00907,2024-12-24,39,F,Makassar,Sulawesi Selatan,<25k,43,13294.96,309.19,2026-03-31 09:51:30,VIP
user_00908,2025-04-10,31,M,Bekasi,Jawa Barat,25-50k,21,1647.45,78.45,2026-03-27 09:51:30,VIP
user_00909,2025-10-12,44,M,Makassar,Sulawesi Selatan,>200k,10,2473.98,247.4,2026-03-06 09:51:30,Regular
user_00910,2024-07-18,20,M,Surabaya,Jawa Timur,>200k,24,9598.75,399.95,2026-04-04 09:51:30,VIP
user_00911,2024-10-23,23,M,Jakarta,DKI Jakarta,25-50k,5,1840.17,368.03,2026-03-17 09:51:30,Premium
user_00912,2025-05-19,44,F,Bandung,Jawa Barat,25-50k,9,3041.29,337.92,2026-03-19 09:51:30,Premium
user_00913,2024-11-29,44,M,Bandung,Jawa Barat,>200k,44,2944.9,66.93,2026-03-30 09:51:30,VIP
user_00914,2024-10-10,57,M,Semarang,Jawa Tengah,50-100k,26,1353.47,52.06,2026-03-28 09:51:30,VIP
user_00915,2025-08-21,25,M,Bekasi,Jawa Barat,50-100k,48,23714.49,494.05,2026-03-19 09:51:30,VIP
user_00916,2025-07-24,47,M,Semarang,Jawa Tengah,<25k,12,1208.47,100.71,2026-03-31 09:51:30,Regular
user_00917,2024-11-05,49,M,Bandung,Jawa Barat,<25k,3,1020.56,340.19,2026-03-26 09:51:30,New
user_00918,2025-08-03,45,F,Makassar,Sulawesi Selatan,>200k,48,12187.99,253.92,2026-04-01 09:51:30,VIP
user_00919,2026-01-11,52,M,Bandung,Jawa Barat,<25k,31,8732.91,281.71,2026-04-02 09:51:30,VIP
user_00920,2025-07-08,64,F,Bekasi,Jawa Barat,>200k,20,4771.6,238.58,2026-03-12 09:51:30,VIP
user_00921,2024-04-11,38,M,Surabaya,Jawa Timur,50-100k,14,1317.8,94.13,2026-03-12 09:51:30,Regular
user_00922,2025-01-07,30,F,Medan,Sumatera Utara,<25k,30,9398.75,313.29,2026-04-03 09:51:30,VIP
user_00923,2024-12-14,27,M,Bekasi,Jawa Barat,100-200k,11,2467.29,224.3,2026-03-31 09:51:30,Regular
user_00924,2024-11-22,64,M,Makassar,Sulawesi Selatan,50-100k,12,2413.81,201.15,2026-04-03 09:51:30,Regular
user_00925,2024-07-31,21,F,Bandung,Jawa Barat,<25k,29,7434.45,256.36,2026-03-30 09:51:30,VIP
user_00926,2025-03-19,32,F,Bekasi,Jawa Barat,25-50k,50,20377.72,407.55,2026-03-05 09:51:30,VIP
user_00927,2024-06-17,28,M,Surabaya,Jawa Timur,100-200k,33,8914.82,270.15,2026-03-29 09:51:30,VIP
user_00928,2024-07-08,48,F,Semarang,Jawa Tengah,<25k,46,11161.88,242.65,2026-03-08 09:51:30,VIP
user_00929,2025-06-26,33,F,Palembang,Sumatera Selatan,>200k,14,6318.48,451.32,2026-03-17 09:51:30,Regular
user_00930,2025-10-04,54,M,Palembang,Sumatera Selatan,<25k,2,992.15,496.07,2026-03-12 09:51:30,New
user_00931,2024-10-05,20,F,Depok,Jawa Barat,100-200k,30,12431.17,414.37,2026-03-13 09:51:30,VIP
user_00932,2025-11-25,46,F,Medan,Sumatera Utara,<25k,35,13610.99,388.89,2026-03-13 09:51:30,VIP
user_00933,2025-01-13,31,M,Makassar,Sulawesi Selatan,50-100k,15,5121.57,341.44,2026-04-02 09:51:30,Regular
user_00934,2026-02-17,48,F,Bandung,Jawa Barat,100-200k,36,13906.04,386.28,2026-04-04 09:51:30,VIP
user_00935,2024-11-25,47,M,Palembang,Sumatera Selatan,25-50k,50,22109.92,442.2,2026-03-15 09:51:30,VIP
user_00936,2024-11-15,63,M,Surabaya,Jawa Timur,100-200k,44,8791.54,199.81,2026-04-03 09:51:30,VIP
user_00937,2025-05-06,45,F,Bekasi,Jawa Barat,>200k,36,14670.56,407.52,2026-03-10 09:51:30,VIP
user_00938,2025-12-13,57,F,Jakarta,DKI Jakarta,>200k,43,9193.22,213.8,2026-04-03 09:51:30,VIP
user_00939,2025-11-12,42,F,Tangerang,Banten,>200k,2,429.01,214.51,2026-03-30 09:51:30,New
user_00940,2024-05-11,53,M,Depok,Jawa Barat,25-50k,8,3932.51,491.56,2026-03-28 09:51:30,Premium
user_00941,2024-08-30,25,F,Bekasi,Jawa Barat,25-50k,48,18492.36,385.26,2026-03-28 09:51:30,VIP
user_00942,2025-04-11,40,F,Depok,Jawa Barat,100-200k,17,1266.62,74.51,2026-03-24 09:51:30,Regular
user_00943,2025-03-17,46,F,Depok,Jawa Barat,>200k,7,1831.02,261.57,2026-03-18 09:51:30,Premium
user_00944,2024-04-10,52,F,Tangerang,Banten,>200k,23,9429.01,409.96,2026-03-05 09:51:30,VIP
user_00945,2025-12-28,30,F,Surabaya,Jawa Timur,<25k,25,11351.89,454.08,2026-03-26 09:51:30,VIP
user_00946,2025-12-17,24,M,Semarang,Jawa Tengah,<25k,44,5129.49,116.58,2026-03-31 09:51:30,VIP
user_00947,2025-08-08,51,M,Semarang,Jawa Tengah,100-200k,43,12626.77,293.65,2026-03-31 09:51:30,VIP
user_00948,2024-11-05,40,F,Tangerang,Banten,<25k,18,2431.39,135.08,2026-04-04 09:51:30,Regular
user_00949,2025-07-11,51,F,Palembang,Sumatera Selatan,>200k,21,7246.94,345.09,2026-03-10 09:51:30,VIP
user_00950,2025-04-05,49,F,Tangerang,Banten,50-100k,36,3937.66,109.38,2026-03-10 09:51:30,VIP
user_00951,2025-04-26,28,F,Medan,Sumatera Utara,100-200k,23,11196.99,486.83,2026-03-11 09:51:30,VIP
user_00952,2026-01-16,27,F,Semarang,Jawa Tengah,100-200k,10,3283.84,328.38,2026-03-30 09:51:30,Regular
user_00953,2024-09-03,36,M,Bandung,Jawa Barat,25-50k,10,1570.57,157.06,2026-04-03 09:51:30,Regular
user_00954,2025-04-15,54,M,Tangerang,Banten,50-100k,23,3059.54,133.02,2026-03-18 09:51:30,VIP
user_00955,2026-01-29,60,F,Makassar,Sulawesi Selatan,25-50k,23,5791.24,251.79,2026-03-30 09:51:30,VIP
user_00956,2024-09-05,37,M,Jakarta,DKI Jakarta,100-200k,31,12270.83,395.83,2026-03-05 09:51:30,VIP
user_00957,2024-11-21,38,M,Jakarta,DKI Jakarta,>200k,32,6370.44,199.08,2026-03-13 09:51:30,VIP
user_00958,2025-05-07,48,F,Bekasi,Jawa Barat,25-50k,36,13602.41,377.84,2026-03-06 09:51:30,VIP
user_00959,2024-12-08,39,M,Tangerang,Banten,<25k,8,2840.83,355.1,2026-04-01 09:51:30,Premium
user_00960,2025-04-24,19,F,Bekasi,Jawa Barat,25-50k,28,5903.16,210.83,2026-03-25 09:51:30,VIP
user_00961,2026-01-08,56,M,Bekasi,Jawa Barat,>200k,14,5622.09,401.58,2026-03-11 09:51:30,Regular
user_00962,2025-05-25,30,M,Surabaya,Jawa Timur,>200k,28,9931.0,354.68,2026-03-05 09:51:30,VIP
user_00963,2025-12-06,50,F,Medan,Sumatera Utara,100-200k,20,6428.55,321.43,2026-03-19 09:51:30,VIP
user_00964,2026-01-07,60,F,Palembang,Sumatera Selatan,25-50k,45,19539.53,434.21,2026-03-24 09:51:30,VIP
user_00965,2025-02-03,41,M,Semarang,Jawa Tengah,50-100k,22,4150.04,188.64,2026-03-21 09:51:30,VIP
user_00966,2024-08-08,23,M,Tangerang,Banten,100-200k,28,5036.79,179.89,2026-03-10 09:51:30,VIP
user_00967,2024-12-26,64,F,Bandung,Jawa Barat,>200k,38,3371.93,88.74,2026-03-29 09:51:30,VIP
user_00968,2025-04-29,48,F,Surabaya,Jawa Timur,>200k,48,10516.68,219.1,2026-04-04 09:51:30,VIP
user_00969,2025-01-10,58,F,Palembang,Sumatera Selatan,25-50k,35,9028.39,257.95,2026-03-17 09:51:30,VIP
user_00970,2025-10-16,30,M,Palembang,Sumatera Selatan,50-100k,35,9476.72,270.76,2026-03-09 09:51:30,VIP
user_00971,2025-04-30,55,F,Tangerang,Banten,>200k,47,12152.01,258.55,2026-04-04 09:51:30,VIP
user_00972,2026-03-03,27,F,Semarang,Jawa Tengah,100-200k,7,2409.51,344.22,2026-03-07 09:51:30,Premium
user_00973,2025-05-15,44,M,Tangerang,Banten,25-50k,1,103.71,103.71,2026-03-27 09:51:30,New
user_00974,2024-10-17,22,F,Bekasi,Jawa Barat,100-200k,36,8864.31,246.23,2026-03-27 09:51:30,VIP
user_00975,2024-05-31,61,F,Surabaya,Jawa Timur,50-100k,32,12154.58,379.83,2026-04-04 09:51:30,VIP
user_00976,2025-06-13,28,M,Bandung,Jawa Barat,50-100k,29,12912.04,445.24,2026-03-31 09:51:30,VIP
user_00977,2025-03-05,28,M,Semarang,Jawa Tengah,50-100k,26,8744.09,336.31,2026-03-05 09:51:30,VIP
user_00978,2025-03-06,21,F,Semarang,Jawa Tengah,>200k,40,18853.71,471.34,2026-03-19 09:51:30,VIP
user_00979,2025-08-19,58,M,Surabaya,Jawa Timur,>200k,48,6010.14,125.21,2026-03-25 09:51:30,VIP
user_00980,2025-04-16,61,F,Semarang,Jawa Tengah,50-100k,6,1742.93,290.49,2026-03-24 09:51:30,Premium
user_00981,2025-10-09,18,M,Depok,Jawa Barat,50-100k,23,9210.66,400.46,2026-03-22 09:51:30,VIP
user_00982,2025-03-22,28,M,Medan,Sumatera Utara,25-50k,32,4784.03,149.5,2026-03-29 09:51:30,VIP
user_00983,2024-08-10,57,M,Palembang,Sumatera Selatan,100-200k,4,409.82,102.45,2026-03-31 09:51:30,New
user_00984,2026-02-16,48,F,Semarang,Jawa Tengah,50-100k,8,3341.34,417.67,2026-03-07 09:51:30,Premium
user_00985,2024-07-02,51,F,Bandung,Jawa Barat,50-100k,1,385.01,385.01,2026-04-01 09:51:30,New
user_00986,2025-07-21,26,M,Medan,Sumatera Utara,50-100k,8,1155.43,144.43,2026-04-02 09:51:30,Premium
user_00987,2024-12-25,62,M,Surabaya,Jawa Timur,<25k,49,13127.82,267.91,2026-03-22 09:51:30,VIP
user_00988,2026-01-21,30,M,Jakarta,DKI Jakarta,>200k,37,2836.77,76.67,2026-04-01 09:51:30,VIP
user_00989,2025-06-19,20,M,Semarang,Jawa Tengah,<25k,48,4484.48,93.43,2026-04-01 09:51:30,VIP
user_00990,2024-06-27,31,M,Bandung,Jawa Barat,50-100k,1,90.85,90.85,2026-03-08 09:51:30,New
user_00991,2025-05-25,55,F,Makassar,Sulawesi Selatan,25-50k,32,12843.55,401.36,2026-03-16 09:51:30,VIP
user_00992,2025-07-01,50,M,Surabaya,Jawa Timur,>200k,48,2702.06,56.29,2026-03-29 09:51:30,VIP
user_00993,2025-08-21,36,M,Depok,Jawa Barat,<25k,46,4342.79,94.41,2026-03-29 09:51:30,VIP
user_00994,2024-10-05,63,F,Makassar,Sulawesi Selatan,>200k,11,2726.35,247.85,2026-03-05 09:51:30,Regular
user_00995,2025-11-16,29,F,Palembang,Sumatera Selatan,100-200k,13,3658.37,281.41,2026-03-22 09:51:30,Regular
user_00996,2025-11-10,38,M,Tangerang,Banten,<25k,33,3668.3,111.16,2026-03-11 09:51:30,VIP
user_00997,2025-03-01,63,F,Depok,Jawa Barat,<25k,5,988.26,197.65,2026-04-01 09:51:30,Premium
user_00998,2025-02-04,36,F,Bekasi,Jawa Barat,50-100k,43,21039.06,489.28,2026-03-21 09:51:30,VIP
user_00999,2025-07-17,53,F,Semarang,Jawa Tengah,100-200k,12,5226.58,435.55,2026-03-07 09:51:30,Regular
user_01000,2024-11-03,61,F,Bandung,Jawa Barat,<25k,43,11663.4,271.24,2026-04-01 09:51:30,VIP
